Data;Ticker;MarketCap;P/VP;Price;Rf
01/06/1997;RAIL3;0;0;0;0.00130999998555859
01/06/1997;SBSP3;735.6;0.8803192508;11.815.068.853;0.00130999998555859
01/06/1997;SAPR4;0;0;0;0.00130999998555859
01/06/1997;STBP3;0;0;0;0.00130999998555859
01/06/1997;SMTO3;0;0;0;0.00130999998555859
01/06/1997;SHUL4;1.14;0;0.051311558744;0.00130999998555859
01/06/1997;SEER3;0;0;0;0.00130999998555859
01/06/1997;CSNA3;2246.11;0.51176057151;0.12910796205;0.00130999998555859
01/06/1997;SQIA3;0;0;0;0.00130999998555859
01/06/1997;SLCE3;0;0;0;0.00130999998555859
01/06/1997;SGPS3;0;0;0;0.00130999998555859
01/06/1997;TAEE11;0;0;0;0.00130999998555859
01/06/1997;TASA4;2.78;0.19624123562;0.25294819262;0.00130999998555859
01/06/1997;TECN3;0;0;0;0.00130999998555859
01/06/1997;TCSA3;0;0;0;0.00130999998555859
01/06/1997;TGMA3;0;0;0;0.00130999998555859
01/06/1997;TELB4;0;0;0;0.00130999998555859
01/06/1997;VIVT3;15748.49;12.976.700.609;18.396.355.249;0.00130999998555859
01/06/1997;LAND3;0;0;0;0.00130999998555859
01/06/1997;TIMS3;0;0;0;0.00130999998555859
01/06/1997;SHOW3;0;0;0;0.00130999998555859
01/06/1997;TOTS3;0;0;0;0.00130999998555859
01/06/1997;TRPL4;0;0;0;0.00130999998555859
01/06/1997;TRIS3;0;0;0;0.00130999998555859
01/06/1997;TPIS3;0;0;0;0.00130999998555859
01/06/1997;TUPY3;0;0;10.450.022.248;0.00130999998555859
01/06/1997;UGPA3;0;0;0;0.00130999998555859
01/06/1997;UCAS3;0;0;0;0.00130999998555859
01/06/1997;UNIP6;52.62;0;0.14309320362;0.00130999998555859
01/06/1997;USIM5;167.51;0.44829993071;0.77910001676;0.00130999998555859
01/06/1997;VALE3;8125.1;0.83969625673;0.58443552022;0.00130999998555859
01/06/1997;VLID3;0;0;0;0.00130999998555859
01/06/1997;VIIA3;0;0;14.688.938.579;0.00130999998555859
01/06/1997;VULC3;0;0;0;0.00130999998555859
01/06/1997;WEGE3;431.68;14.871.534.719;0.028626313056;0.00130999998555859
01/06/1997;PORT3;0;0;0;0.00130999998555859
01/06/1997;YDUQ3;0;0;0;0.00130999998555859
01/06/1998;AESB3;0;0;0;0.00101191940244805
01/06/1998;AALR3;0;0;0;0.00101191940244805
01/06/1998;ALPA4;14.62;0.35240341368;0.064625442828;0.00101191940244805
01/06/1998;ALUP11;0;0;0;0.00101191940244805
01/06/1998;ABEV3;3636.73;25.519.242.456;0.17621040629;0.00101191940244805
01/06/1998;AMER3;0;0;0;0.00101191940244805
01/06/1998;ANIM3;0;0;0;0.00101191940244805
01/06/1998;ARZZ3;0;0;0;0.00101191940244805
